DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,SalesperCustomer,ProfitRatio,Category,City,Country/Region,CustomerName,Discount,NumberofRecords,OrderDate,Order ID,Person,PostalCode,ProductName,Profit,Quantity,Region,Returned,ProfitperOrder,Sales,Segment,ShipDate,ShipMode,State,SubCategory
2,79.00,Shipped Late,1.00,52.99,0.01,Technology,New York City,United States,Tom Ashbrook,0.00,1,10/22/2019,CA-2019-127180,Chuck Magee,10024,i.Sound Portable Power - 8000 mAh,1.00,1.00,East,,0.53,53.00,Home Office,10/24/2019,First Class,New York,Phones
1,178.00,Shipped On Time,1.00,119.02,0.28,Technology,New York City,United States,Darrin Sayre,0.00,1,4/4/2019,CA-2019-144848,Chuck Magee,10009,LG Electronics Tone+ HBS-730 Bluetooth Headset,33.00,2.00,East,,33.33,119.00,Home Office,4/5/2019,First Class,New York,Phones
2,90.00,Shipped Late,1.00,59.97,0.25,Technology,Shelton,United States,Cynthia Delaney,0.00,1,11/26/2018,CA-2018-145135,Chuck Magee,6484,Micropad Numeric Keypads,15.00,3.00,East,,14.99,60.00,Home Office,11/28/2018,First Class,Connecticut,Accessories
3,171.00,Shipped Late,1.00,113.97,0.24,Technology,Franklin,United States,Gary Mitchum,0.00,1,12/31/2016,US-2016-143231,Chuck Magee,2038,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,27.00,3.00,East,,27.35,114.00,Home Office,1/3/2017,First Class,Massachusetts,Accessories
3,521.00,Shipped Late,1.00,347.97,0.29,Technology,New York City,United States,Mathew Reese,0.00,1,8/27/2019,US-2019-139465,Chuck Magee,10024,GE 30522EE2,101.00,3.00,East,,100.91,348.00,Home Office,8/30/2019,First Class,New York,Phones
2,1617.00,Shipped Late,1.00,1079.85,0.30,Technology,New York City,United States,Roger Barcio,0.00,1,9/14/2019,CA-2019-152975,Chuck Magee,10035,Wilson SignalBoost 841262 DB PRO Amplifier Kit,324.00,3.00,East,,323.95,1080.00,Home Office,9/16/2019,First Class,New York,Phones
2,3594.00,Shipped Late,1.00,2399.60,0.27,Technology,New York City,United States,Tom Ashbrook,0.00,1,10/22/2019,CA-2019-127180,Chuck Magee,10024,Polycom CX600 IP Phone VoIP phone,648.00,8.00,East,,647.89,2400.00,Home Office,10/24/2019,First Class,New York,Phones
2,2553.00,Shipped Late,1.00,1704.89,0.45,Technology,New York City,United States,Corinna Mitchell,0.00,1,10/1/2019,CA-2019-113418,Chuck Magee,10035,Fellowes Powershred HS-440 4-Sheet High Security Shredder,767.00,11.00,East,,767.20,1705.00,Home Office,10/3/2019,First Class,New York,Machines
2,53.00,Shipped Late,1.00,35.36,-0.09,Technology,Philadelphia,United States,Valerie Mitchum,0.20,1,11/1/2017,CA-2017-105221,Chuck Magee,19140,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,-3.00,2.00,East,,-3.09,35.00,Home Office,11/3/2017,First Class,Pennsylvania,Accessories
2,175.00,Shipped Late,1.00,116.78,0.19,Technology,Philadelphia,United States,Shirley Daniels,0.20,1,4/6/2016,US-2016-118486,Chuck Magee,19143,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,22.00,2.00,East,,21.90,117.00,Home Office,4/8/2016,First Class,Pennsylvania,Accessories
2,16773.00,Shipped Late,1.00,11199.97,0.35,Technology,New York City,United States,Tom Ashbrook,0.20,1,10/22/2019,CA-2019-127180,Chuck Magee,10024,Canon imageCLASS 2200 Advanced Copier,3920.00,4.00,East,,3919.99,11200.00,Home Office,10/24/2019,First Class,New York,Copiers
2,210.00,Shipped Late,1.00,139.96,-0.16,Technology,Cleveland,United States,Cathy Armstrong,0.20,1,11/24/2018,CA-2018-125661,Chuck Magee,44105,V7 USB Numeric Keypad,-23.00,5.00,East,,-22.74,140.00,Home Office,11/26/2018,First Class,Ohio,Accessories
1,183.00,Shipped On Time,1.00,122.38,-0.20,Technology,Cleveland,United States,Brad Eason,0.40,1,4/20/2019,US-2019-166324,Chuck Magee,44105,Avaya 5410 Digital phone,-24.00,3.00,East,,-24.48,122.00,Home Office,4/21/2019,First Class,Ohio,Phones
2,420.00,Shipped Late,1.00,280.78,-0.17,Technology,Philadelphia,United States,Paul Knutson,0.40,1,9/3/2018,CA-2018-158099,Chuck Magee,19143,Cisco SPA301,-47.00,3.00,East,,-46.80,281.00,Home Office,9/5/2018,First Class,Pennsylvania,Phones
2,34.00,Shipped Late,1.00,22.96,0.19,Technology,Richmond,United States,Michelle Arnett,0.00,1,10/13/2016,CA-2016-132010,Cassandra Brandow,23223,SanDisk Cruzer 16 GB USB Flash Drive,4.00,2.00,South,,4.36,23.00,Home Office,10/15/2016,First Class,Virginia,Accessories
1,225.00,Shipped On Time,1.00,149.97,0.04,Technology,Springfield,United States,Maria Etezadi,0.00,1,4/4/2018,CA-2018-159142,Cassandra Brandow,22153,Anker Astro 15000mAh USB Portable Charger,6.00,3.00,South,,6.00,150.00,Home Office,4/5/2018,First Class,Virginia,Phones
2,539.00,Shipped Late,1.00,360.00,0.36,Technology,Columbus,United States,Tony Chapman,0.00,1,4/2/2019,CA-2019-121419,Cassandra Brandow,31907,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,130.00,4.00,South,,129.60,360.00,Home Office,4/4/2019,First Class,Georgia,Accessories
1,237.00,Shipped On Time,1.00,158.38,0.09,Technology,Hialeah,United States,Frank Carlisle,0.20,1,9/8/2019,CA-2019-144456,Cassandra Brandow,33012,Samsung Rugby III,14.00,3.00,South,,13.86,158.00,Home Office,9/9/2019,First Class,Florida,Phones
2,1.00,Shipped Late,1.00,0.99,0.44,Technology,San Francisco,United States,Neil Knudson,0.00,1,10/12/2019,CA-2019-126536,Anna Andreadi,94110,Maxell 4.7GB DVD-R 5/Pack,0.00,1.00,West,,0.44,1.00,Home Office,10/14/2019,First Class,California,Accessories
3,44.00,Shipped Late,1.00,29.29,0.33,Technology,San Francisco,United States,Paul Van Hugh,0.00,1,6/14/2018,CA-2018-107216,Anna Andreadi,94122,Logitech ClearChat Comfort/USB Headset H390,10.00,1.00,West,,9.67,29.00,Home Office,6/17/2018,First Class,California,Accessories
2,299.00,Shipped Late,1.00,199.98,0.44,Technology,Seattle,United States,Laurel Beltran,0.00,1,5/9/2019,CA-2019-118199,Anna Andreadi,98105,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,88.00,2.00,West,,87.99,200.00,Home Office,5/11/2019,First Class,Washington,Accessories
3,40.00,Shipped Late,1.00,26.85,0.19,Technology,Los Angeles,United States,Rick Huthwaite,0.00,1,3/10/2018,CA-2018-169663,Anna Andreadi,90045,Kingston Digital DataTraveler 16GB USB 2.0,5.00,3.00,West,,5.10,27.00,Home Office,3/13/2018,First Class,California,Accessories
2,584.00,Shipped Late,1.00,389.97,0.34,Technology,San Francisco,United States,Tracy Collins,0.00,1,7/19/2018,CA-2018-157217,Anna Andreadi,94110,Logitech G35 7.1-Channel Surround Sound Headset,133.00,3.00,West,,132.59,390.00,Home Office,7/21/2018,First Class,California,Accessories
1,592.00,Shipped On Time,1.00,395.00,0.10,Technology,Los Angeles,United States,Chad Cunningham,0.00,1,12/16/2016,CA-2016-136399,Anna Andreadi,90049,First Data FD10 PIN Pad,40.00,5.00,West,,39.50,395.00,Home Office,12/17/2016,First Class,California,Accessories
2,299.00,Shipped Late,1.00,199.75,0.44,Technology,San Diego,United States,Clay Rozendal,0.00,1,11/3/2019,US-2019-105998,Anna Andreadi,92037,Microsoft Sculpt Comfort Mouse,88.00,5.00,West,,87.89,200.00,Home Office,11/5/2019,First Class,California,Accessories
2,2246.00,Shipped Late,1.00,1499.95,0.30,Technology,Lehi,United States,Eugene Moren,0.00,1,7/1/2018,CA-2018-139997,Anna Andreadi,84043,Hewlett Packard 310 Color Digital Copier,450.00,5.00,West,,449.98,1500.00,Home Office,7/3/2018,First Class,Utah,Copiers
3,81.00,Shipped Late,1.00,54.38,0.03,Technology,Aurora,United States,Darrin Sayre,0.20,1,9/28/2019,US-2019-125717,Anna Andreadi,80013,Lenovo 17-Key USB Numeric Keypad,1.00,2.00,West,,1.36,54.00,Home Office,10/1/2019,First Class,Colorado,Accessories
2,96.00,Shipped Late,1.00,63.82,0.21,Technology,Denver,United States,Ross Baird,0.20,1,10/5/2019,CA-2019-157672,Anna Andreadi,80219,Logitech MX Performance Wireless Mouse,14.00,2.00,West,,13.56,64.00,Home Office,10/7/2019,First Class,Colorado,Accessories
2,26.00,Shipped Late,1.00,17.52,-0.20,Technology,Los Angeles,United States,Maureen Gastineau,0.20,1,6/8/2019,US-2019-109316,Anna Andreadi,90049,Shocksock Galaxy S4 Armband,-4.00,2.00,West,,-3.50,18.00,Home Office,6/10/2019,First Class,California,Phones
2,54.00,Shipped Late,1.00,35.98,0.13,Technology,San Francisco,United States,Tracy Collins,0.20,1,7/19/2018,CA-2018-157217,Anna Andreadi,94110,Griffin GC36547 PowerJolt SE Lightning Charger,4.00,2.00,West,,4.50,36.00,Home Office,7/21/2018,First Class,California,Phones
3,5028.00,Shipped Late,1.00,3357.60,0.11,Technology,Los Angeles,United States,Rick Huthwaite,0.20,1,3/10/2018,CA-2018-169663,Anna Andreadi,90045,Okidata MB760 Printer,378.00,3.00,West,,377.73,3358.00,Home Office,3/13/2018,First Class,California,Machines
1,65.00,Shipped On Time,1.00,43.18,0.35,Technology,Apple Valley,United States,Katrina Bavinger,0.20,1,9/4/2019,CA-2019-101182,Anna Andreadi,92307,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,15.00,3.00,West,,15.11,43.00,Home Office,9/5/2019,First Class,California,Phones
3,305.00,Shipped Late,1.00,203.98,0.13,Technology,San Diego,United States,Dianna Wilson,0.20,1,11/12/2018,CA-2018-164399,Anna Andreadi,92024,Panasonic KX TS3282W Corded phone,25.00,3.00,West,,25.50,204.00,Home Office,11/15/2018,First Class,California,Phones
1,939.00,Shipped On Time,1.00,627.17,0.11,Technology,Los Angeles,United States,Chad Cunningham,0.20,1,12/16/2016,CA-2016-136399,Anna Andreadi,90049,GE 30524EE4,71.00,4.00,West,,70.56,627.00,Home Office,12/17/2016,First Class,California,Phones
3,906.00,Shipped Late,1.00,604.77,0.10,Technology,Seattle,United States,Sam Zeldin,0.20,1,1/30/2019,CA-2019-157273,Anna Andreadi,98105,Mitel 5320 IP Phone VoIP phone,60.00,4.00,West,,60.48,605.00,Home Office,2/2/2019,First Class,Washington,Phones
1,4313.00,Shipped On Time,1.00,2879.95,0.35,Technology,Los Angeles,United States,Robert Marley,0.20,1,12/24/2019,CA-2019-145219,Anna Andreadi,90049,Hewlett Packard LaserJet 3310 Copier,1008.00,6.00,West,,1007.98,2880.00,Home Office,12/25/2019,First Class,California,Copiers
1,6228.00,Shipped On Time,1.00,4158.91,0.09,Technology,Los Angeles,United States,Karen Ferguson,0.20,1,3/10/2018,CA-2018-159016,Anna Andreadi,90008,Apple iPhone 5,364.00,8.00,West,,363.90,4159.00,Home Office,3/11/2018,First Class,California,Phones
0,2156.00,Shipped On Time,0.00,1439.92,0.26,Technology,Muskogee,United States,Sara Luxemburg,0.00,1,10/21/2019,CA-2019-145884,Kelly Williams,74403,Polycom VVX 310 VoIP phone,374.00,8.00,Central,,374.38,1440.00,Home Office,10/21/2019,Same Day,Oklahoma,Phones
0,51.00,Shipped On Time,0.00,34.36,-0.21,Technology,Chicago,United States,Stephanie Ulpright,0.20,1,3/13/2019,CA-2019-157966,Kelly Williams,60610,Plantronics MX500i Earset,-7.00,1.00,Central,,-7.30,34.00,Home Office,3/13/2019,Same Day,Illinois,Phones
0,1438.00,Shipped On Time,0.00,959.98,0.35,Technology,Chicago,United States,Stephanie Ulpright,0.20,1,3/13/2019,CA-2019-157966,Kelly Williams,60610,Hewlett Packard LaserJet 3310 Copier,336.00,2.00,Central,,335.99,960.00,Home Office,3/13/2019,Same Day,Illinois,Copiers
0,314.00,Shipped On Time,0.00,209.99,0.04,Technology,Chicago,United States,Stephanie Ulpright,0.30,1,3/13/2019,CA-2019-157966,Kelly Williams,60610,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",9.00,2.00,Central,,9.00,210.00,Home Office,3/13/2019,Same Day,Illinois,Machines
0,46.00,Shipped On Time,0.00,30.84,0.20,Technology,New York City,United States,Stephanie Ulpright,0.00,1,7/1/2018,US-2018-126431,Chuck Magee,10009,KeyTronic KT400U2 - Keyboard - Black,6.00,3.00,East,,6.17,31.00,Home Office,7/1/2018,Same Day,New York,Accessories
0,1198.00,Shipped On Time,0.00,799.98,0.31,Technology,New York City,United States,Matt Abelman,0.20,1,12/10/2017,CA-2017-143105,Chuck Magee,10024,Hewlett Packard 610 Color Digital Copier / Printer,250.00,2.00,East,,249.99,800.00,Home Office,12/10/2017,Same Day,New York,Copiers
0,359.00,Shipped On Time,0.00,239.98,0.28,Technology,Mentor,United States,Maureen Gastineau,0.20,1,9/29/2019,CA-2019-121300,Chuck Magee,44060,Logitech G700s Rechargeable Gaming Mouse,66.00,3.00,East,,65.99,240.00,Home Office,9/29/2019,Same Day,Ohio,Accessories
0,301.00,Shipped On Time,0.00,200.97,0.25,Technology,Marietta,United States,Valerie Mitchum,0.00,1,4/7/2016,CA-2016-165806,Cassandra Brandow,30062,RCA Visys Integrated PBX 8-Line Router,50.00,3.00,South,,50.24,201.00,Home Office,4/7/2016,Same Day,Georgia,Phones
0,726.00,Shipped On Time,0.00,484.83,0.26,Technology,Smyrna,United States,Paul Prost,0.00,1,2/5/2018,US-2018-108504,Cassandra Brandow,30080,Aastra 57i VoIP phone,126.00,3.00,South,,126.06,485.00,Home Office,2/5/2018,Same Day,Georgia,Phones
0,157.00,Shipped On Time,0.00,104.85,0.27,Technology,Smyrna,United States,Paul Prost,0.00,1,2/5/2018,US-2018-108504,Cassandra Brandow,30080,Plantronics Cordless Phone Headset with In-line Volume - M214C,28.00,3.00,South,,28.31,105.00,Home Office,2/5/2018,Same Day,Georgia,Phones
0,383.00,Shipped On Time,0.00,255.97,0.13,Technology,Jacksonville,United States,Tracy Hopkins,0.20,1,5/16/2017,CA-2017-100769,Cassandra Brandow,32216,Razer Kraken PRO Over Ear PC and Music Headset,32.00,4.00,South,,32.00,256.00,Home Office,5/16/2017,Same Day,Florida,Accessories
0,25.00,Shipped On Time,0.00,16.95,0.06,Technology,San Francisco,United States,Frank Merwin,0.00,1,11/6/2019,US-2019-153948,Anna Andreadi,94122,Kingston Digital DataTraveler 32GB USB 2.0,1.00,1.00,West,,1.02,17.00,Home Office,11/6/2019,Same Day,California,Accessories
0,90.00,Shipped On Time,0.00,59.98,0.44,Technology,Seattle,United States,Jim Kriz,0.00,1,7/3/2019,CA-2019-168109,Anna Andreadi,98105,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,26.00,2.00,West,,26.39,60.00,Home Office,7/3/2019,Same Day,Washington,Accessories
0,2528.00,Shipped On Time,0.00,1687.80,0.44,Technology,Seattle,United States,Jim Kriz,0.00,1,7/3/2019,CA-2019-168109,Anna Andreadi,98105,Plantronics Savi W720 Multi-Device Wireless Headset System,743.00,4.00,West,,742.63,1688.00,Home Office,7/3/2019,Same Day,Washington,Accessories
0,12.00,Shipped On Time,0.00,7.99,0.34,Technology,Seattle,United States,Jim Kriz,0.20,1,7/3/2019,CA-2019-168109,Anna Andreadi,98105,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",3.00,1.00,West,,2.70,8.00,Home Office,7/3/2019,Same Day,Washington,Phones
0,12.00,Shipped On Time,0.00,7.92,0.09,Technology,Glendale,United States,Eugene Moren,0.20,1,11/12/2019,CA-2019-134915,Anna Andreadi,85301,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,1.00,2.00,West,,0.69,8.00,Home Office,11/12/2019,Same Day,Arizona,Phones
0,1006.00,Shipped On Time,0.00,671.98,0.08,Technology,Glendale,United States,Eugene Moren,0.20,1,11/12/2019,CA-2019-134915,Anna Andreadi,85301,Samsung Galaxy Mega 6.3,50.00,2.00,West,,50.40,672.00,Home Office,11/12/2019,Same Day,Arizona,Phones
1,220.00,Shipped Late,0.00,146.95,0.06,Technology,Louisville,United States,Philisse Overcash,0.20,1,9/12/2018,CA-2018-151148,Anna Andreadi,80027,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,9.00,3.00,West,,9.18,147.00,Home Office,9/13/2018,Same Day,Colorado,Phones
0,266.00,Shipped On Time,0.00,177.48,0.11,Technology,Seattle,United States,Rick Bensley,0.20,1,7/4/2018,CA-2018-103107,Anna Andreadi,98103,Avaya 4621SW VoIP phone,20.00,3.00,West,,19.97,177.00,Home Office,7/4/2018,Same Day,Washington,Phones
0,108.00,Shipped On Time,0.00,71.98,0.13,Technology,Seattle,United States,Rick Bensley,0.20,1,7/4/2018,CA-2018-103107,Anna Andreadi,98103,OtterBox Defender Series Case - Samsung Galaxy S4,9.00,3.00,West,,9.00,72.00,Home Office,7/4/2018,Same Day,Washington,Phones
0,62.00,Shipped On Time,0.00,41.60,0.31,Technology,Glendale,United States,Eugene Moren,0.20,1,11/12/2019,CA-2019-134915,Anna Andreadi,85301,Memorex Micro Travel Drive 8 GB,13.00,4.00,West,,13.00,42.00,Home Office,11/12/2019,Same Day,Arizona,Accessories
0,3587.00,Shipped On Time,0.00,2395.20,0.09,Technology,Seattle,United States,Jim Kriz,0.20,1,7/3/2019,CA-2019-168109,Anna Andreadi,98105,Okidata MB491 Multifunction Printer,210.00,6.00,West,,209.58,2395.00,Home Office,7/3/2019,Same Day,Washington,Machines
0,713.00,Shipped On Time,0.00,475.94,0.13,Technology,Reno,United States,James Lanier,0.20,1,12/31/2016,US-2016-133949,Anna Andreadi,89502,Panasonic KX TS3282W Corded phone,59.00,7.00,West,,59.49,476.00,Home Office,12/31/2016,Same Day,Nevada,Phones
2,1498.00,Shipped Early,3.00,999.98,0.45,Technology,Indianapolis,United States,Nora Pelletier,0.00,1,12/6/2017,CA-2017-156104,Kelly Williams,46203,Hewlett Packard 610 Color Digital Copier / Printer,450.00,2.00,Central,,449.99,1000.00,Home Office,12/8/2017,Second Class,Indiana,Copiers
2,449.00,Shipped Early,3.00,299.90,0.25,Technology,Detroit,United States,Cathy Hwang,0.00,1,10/30/2017,CA-2017-123673,Kelly Williams,48227,Panasonic KX T7736-B Digital phone,75.00,2.00,Central,,74.97,300.00,Home Office,11/1/2017,Second Class,Michigan,Phones
5,776.00,Shipped Late,3.00,517.90,0.26,Technology,Detroit,United States,Sean Wendt,0.00,1,4/9/2018,CA-2018-128517,Kelly Williams,48227,Nortel Meridian M5316 Digital phone,135.00,2.00,Central,,134.65,518.00,Home Office,4/14/2018,Second Class,Michigan,Phones
2,566.00,Shipped Early,3.00,377.97,0.25,Technology,Jackson,United States,Sample Company A,0.00,1,6/13/2018,CA-2018-155005,Kelly Williams,49201,Ooma Telo VoIP Home Phone System,94.00,3.00,Central,,94.49,378.00,Home Office,6/15/2018,Second Class,Michigan,Phones
4,674.00,Shipped Late,3.00,449.97,0.49,Technology,Columbia,United States,Frank Carlisle,0.00,1,10/17/2018,CA-2018-147256,Kelly Williams,65203,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,220.00,3.00,Central,,220.49,450.00,Home Office,10/21/2018,Second Class,Missouri,Phones
2,1498.00,Shipped Early,3.00,999.96,0.23,Technology,Milwaukee,United States,Mike Pelletier,0.00,1,11/16/2017,CA-2017-135685,Kelly Williams,53209,Logitech diNovo Edge Keyboard,230.00,4.00,Central,,229.99,1000.00,Home Office,11/18/2017,Second Class,Wisconsin,Accessories
4,172.00,Shipped Late,3.00,114.95,0.02,Technology,Springfield,United States,Paul Prost,0.00,1,5/18/2019,CA-2019-117401,Kelly Williams,65807,Motorola HK250 Universal Bluetooth Headset,2.00,5.00,Central,,2.30,115.00,Home Office,5/22/2019,Second Class,Missouri,Phones
3,20.00,Shipped On Time,3.00,13.62,0.26,Technology,Plano,United States,Alejandro Ballentine,0.20,1,6/26/2018,US-2018-158708,Kelly Williams,75023,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,4.00,2.00,Central,,3.57,14.00,Home Office,6/29/2018,Second Class,Texas,Accessories
3,41.00,Shipped On Time,3.00,27.18,0.08,Technology,Chicago,United States,Matt Abelman,0.20,1,10/27/2019,CA-2019-110373,Kelly Williams,60610,Spigen Samsung Galaxy S5 Case Wallet,2.00,2.00,Central,,2.04,27.00,Home Office,10/30/2019,Second Class,Illinois,Phones
5,333.00,Shipped Late,3.00,222.38,0.08,Technology,Chicago,United States,Ben Ferrer,0.20,1,5/13/2017,CA-2017-145835,Kelly Williams,60623,Toshiba IPT2010-SD IP Telephone,17.00,2.00,Central,,16.68,222.00,Home Office,5/18/2017,Second Class,Illinois,Phones
4,1500.00,Shipped Late,3.00,1001.58,0.13,Technology,Chicago,United States,Gary Hansen,0.20,1,6/30/2019,CA-2019-163006,Kelly Williams,60653,Samsung Galaxy S4,125.00,2.00,Central,,125.20,1002.00,Home Office,7/4/2019,Second Class,Illinois,Phones
3,387.00,Shipped On Time,3.00,258.70,0.25,Technology,Houston,United States,Cathy Armstrong,0.20,1,4/24/2018,CA-2018-168081,Kelly Williams,77070,Plantronics S12 Corded Telephone Headset System,65.00,3.00,Central,,64.67,259.00,Home Office,4/27/2018,Second Class,Texas,Accessories
2,479.00,Shipped Early,3.00,319.97,0.23,Technology,Chicago,United States,Lindsay Shagiari,0.20,1,10/20/2016,CA-2016-137092,Kelly Williams,60653,Logitech Wireless Performance Mouse MX for PC and Mac,72.00,4.00,Central,,71.99,320.00,Home Office,10/22/2016,Second Class,Illinois,Accessories
5,239.00,Shipped Late,3.00,159.56,0.21,Technology,Houston,United States,Ross DeVincentis,0.20,1,9/2/2018,CA-2018-112739,Kelly Williams,77070,Logitech MX Performance Wireless Mouse,34.00,5.00,Central,,33.91,160.00,Home Office,9/7/2018,Second Class,Texas,Accessories
2,180.00,Shipped Early,3.00,119.96,0.10,Technology,Houston,United States,Joel Jenkins,0.20,1,12/8/2017,CA-2017-103205,Kelly Williams,77036,Nokia Lumia 521 (T-Mobile),12.00,5.00,Central,,12.00,120.00,Home Office,12/10/2017,Second Class,Texas,Phones
5,1136.00,Shipped Late,3.00,758.35,0.35,Technology,Austin,United States,Gary Mitchum,0.20,1,4/11/2016,CA-2016-138940,Kelly Williams,78745,Jawbone JAMBOX Wireless Bluetooth Speaker,265.00,6.00,Central,,265.42,758.00,Home Office,4/16/2016,Second Class,Texas,Phones
3,2573.00,Shipped On Time,3.00,1718.40,0.09,Technology,Fort Worth,United States,Tonja Turnell,0.20,1,12/8/2017,CA-2017-135622,Kelly Williams,76106,Wilson Electronics DB Pro Signal Booster,150.00,6.00,Central,,150.36,1718.00,Home Office,12/11/2017,Second Class,Texas,Phones
5,2120.00,Shipped Late,3.00,1415.76,0.06,Technology,Houston,United States,Sanjit Jacobs,0.20,1,9/17/2019,CA-2019-105669,Kelly Williams,77036,Polycom VoiceStation 500 Conference phone,88.00,6.00,Central,,88.49,1416.00,Home Office,9/22/2019,Second Class,Texas,Phones
3,75.00,Shipped On Time,3.00,50.12,-0.01,Technology,Aurora,United States,Adrian Hane,0.20,1,6/30/2018,CA-2018-135594,Kelly Williams,60505,Kingston Digital DataTraveler 16GB USB 2.0,-1.00,7.00,Central,,-0.63,50.00,Home Office,7/3/2018,Second Class,Illinois,Accessories
5,955.00,Shipped Late,3.00,637.44,0.21,Technology,Saint Charles,United States,Sam Zeldin,0.20,1,12/21/2017,CA-2017-154284,Kelly Williams,60174,Enermax Acrylux Wireless Keyboard,135.00,8.00,Central,,135.46,637.00,Home Office,12/26/2017,Second Class,Illinois,Accessories
4,1217.00,Shipped Late,3.00,812.74,0.08,Technology,Chicago,United States,Maria Etezadi,0.20,1,3/29/2018,CA-2018-152555,Kelly Williams,60653,Jabra BIZ 2300 Duo QD Duo Corded Headset,61.00,8.00,Central,,60.96,813.00,Home Office,4/2/2018,Second Class,Illinois,Phones
5,899.00,Shipped Late,3.00,600.53,0.23,Technology,Saint Charles,United States,Sam Zeldin,0.30,1,12/21/2017,CA-2017-154284,Kelly Williams,60174,Star Micronics TSP800 TSP847IIU Receipt Printer,137.00,2.00,Central,,137.26,601.00,Home Office,12/26/2017,Second Class,Illinois,Machines
2,389.00,Shipped Early,3.00,259.98,0.34,Technology,Everett,United States,Matt Abelman,0.00,1,11/27/2017,CA-2017-130974,Chuck Magee,2149,Logitech G35 7.1-Channel Surround Sound Headset,88.00,2.00,East,,88.39,260.00,Home Office,11/29/2017,Second Class,Massachusetts,Accessories
3,299.00,Shipped On Time,3.00,199.98,0.42,Technology,Providence,United States,Brad Eason,0.00,1,8/2/2017,CA-2017-122406,Chuck Magee,2908,Logitech G700s Rechargeable Gaming Mouse,84.00,2.00,East,,83.99,200.00,Home Office,8/5/2017,Second Class,Rhode Island,Accessories
3,467.00,Shipped On Time,3.00,311.98,0.30,Technology,Cambridge,United States,Robert Marley,0.00,1,10/1/2017,CA-2017-115392,Chuck Magee,2138,Cisco SPA301,94.00,2.00,East,,93.59,312.00,Home Office,10/4/2017,Second Class,Massachusetts,Phones
3,157.00,Shipped On Time,3.00,104.98,0.50,Technology,Bayonne,United States,Phillina Ober,0.00,1,9/25/2017,CA-2017-156335,Chuck Magee,7002,netTALK DUO VoIP Telephone Service,52.00,2.00,East,,52.49,105.00,Home Office,9/28/2017,Second Class,New Jersey,Phones
2,557.00,Shipped Early,3.00,371.97,0.18,Technology,New York City,United States,Chuck Clark,0.00,1,10/3/2019,CA-2019-143035,Chuck Magee,10009,Logitech G19 Programmable Gaming Keyboard,67.00,3.00,East,,66.95,372.00,Home Office,10/5/2019,Second Class,New York,Accessories
4,135.00,Shipped Late,3.00,89.97,0.42,Technology,Troy,United States,Becky Castell,0.00,1,4/4/2018,CA-2018-123050,Chuck Magee,12180,Logitech Trackman Marble Mouse,38.00,3.00,East,,37.79,90.00,Home Office,4/8/2018,Second Class,New York,Accessories
3,193.00,Shipped On Time,3.00,128.85,0.03,Technology,Providence,United States,Brad Eason,0.00,1,8/2/2017,CA-2017-122406,Chuck Magee,2908,Plantronics MX500i Earset,4.00,3.00,East,,3.87,129.00,Home Office,8/5/2017,Second Class,Rhode Island,Phones
3,96.00,Shipped On Time,3.00,63.96,0.31,Technology,Bayonne,United States,Phillina Ober,0.00,1,9/25/2017,CA-2017-156335,Chuck Magee,7002,Memorex Micro Travel Drive 16 GB,20.00,4.00,East,,19.83,64.00,Home Office,9/28/2017,Second Class,New Jersey,Accessories
5,246.00,Shipped Late,3.00,163.96,0.43,Technology,Yonkers,United States,Alan Dominguez,0.00,1,11/13/2019,CA-2019-160416,Chuck Magee,10701,KeyTronic 6101 Series - Keyboard - Black,71.00,4.00,East,,70.50,164.00,Home Office,11/18/2019,Second Class,New York,Accessories
5,3369.00,Shipped Late,3.00,2249.91,0.23,Technology,Dover,United States,Peter McVee,0.00,1,12/19/2017,US-2017-134558,Chuck Magee,3820,Logitech diNovo Edge Keyboard,517.00,9.00,East,,517.48,2250.00,Home Office,12/24/2017,Second Class,New Hampshire,Accessories
4,479.00,Shipped Late,3.00,319.98,0.29,Technology,Philadelphia,United States,Becky Castell,0.20,1,6/20/2017,CA-2017-158351,Chuck Magee,19134,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,92.00,2.00,East,,92.00,320.00,Home Office,6/24/2017,Second Class,Pennsylvania,Accessories
3,1114.00,Shipped On Time,3.00,743.99,-0.17,Technology,Philadelphia,United States,Christopher Schild,0.40,1,5/10/2018,CA-2018-133816,Chuck Magee,19134,ClearOne CHATAttach 160 - speaker phone,-124.00,2.00,East,,-124.00,744.00,Home Office,5/13/2018,Second Class,Pennsylvania,Phones
